symbol,fundingTime,fundingRate,markPrice
BTCUSDT,1678896000012,0.00022126,
BTCUSDT,1678924800004,0.00010000,
BTCUSDT,1678953600018,0.00010000,
BTCUSDT,1678982400005,0.00010000,
BTCUSDT,1679011200017,0.00003311,
BTCUSDT,1679040000010,0.00010000,
BTCUSDT,1679068800003,0.00010000,
BTCUSDT,1679097600012,0.00010000,
BTCUSDT,1679126400000,0.00010000,
BTCUSDT,1679155200016,0.00010000,
BTCUSDT,1679184000013,0.00010000,
BTCUSDT,1679212800024,0.00010000,
BTCUSDT,1679241600000,0.00010000,
BTCUSDT,1679270400005,0.00010000,
BTCUSDT,1679299200012,0.00009081,
BTCUSDT,1679328000015,0.00010000,
BTCUSDT,1679356800006,0.00008118,
BTCUSDT,1679385600004,0.00001254,
BTCUSDT,1679414400003,0.00000292,
BTCUSDT,1679443200000,0.00000268,
BTCUSDT,1679472000003,0.00000006,
BTCUSDT,1679500800000,0.00005334,
BTCUSDT,1679529600016,0.00000248,
BTCUSDT,1679558400001,-0.00001090,
BTCUSDT,1679587200013,0.00010000,
BTCUSDT,1679616000013,0.00010000,
BTCUSDT,1679644800012,0.00010000,
BTCUSDT,1679673600027,0.00010000,
BTCUSDT,1679702400015,-0.00000310,
BTCUSDT,1679731200011,0.00000425,
BTCUSDT,1679760000011,0.00000292,
BTCUSDT,1679788800000,0.00000061,
BTCUSDT,1679817600015,-0.00003326,
BTCUSDT,1679846400000,0.00003634,
BTCUSDT,1679875200019,0.00002905,
BTCUSDT,1679904000009,0.00002409,
BTCUSDT,1679932800000,-0.00000396,
BTCUSDT,1679961600007,-0.00001428,
BTCUSDT,1679990400000,0.00001123,
BTCUSDT,1680019200013,0.00007531,
BTCUSDT,1680048000010,0.00006075,
BTCUSDT,1680076800006,0.00007098,
BTCUSDT,1680105600014,0.00010000,
BTCUSDT,1680134400000,0.00006987,
BTCUSDT,1680163200000,0.00005638,
BTCUSDT,1680192000006,0.00001123,
BTCUSDT,1680220800003,-0.00002712,
BTCUSDT,1680249600006,0.00006358,
BTCUSDT,1680278400011,0.00010000,
BTCUSDT,1680307200000,0.00010000,
BTCUSDT,1680336000000,0.00010000,
BTCUSDT,1680364800018,0.00008840,
BTCUSDT,1680393600013,0.00004527,
BTCUSDT,1680422400014,0.00006893,
BTCUSDT,1680451200001,0.00004514,
BTCUSDT,1680480000000,0.00001759,
BTCUSDT,1680508800013,-0.00001240,
BTCUSDT,1680537600011,0.00005688,
BTCUSDT,1680566400002,-0.00006009,
BTCUSDT,1680595200017,-0.00001357,
BTCUSDT,1680624000008,-0.00001276,
BTCUSDT,1680652800000,0.00002760,
BTCUSDT,1680681600016,0.00008517,
BTCUSDT,1680710400004,0.00005265,
BTCUSDT,1680739200000,0.00001442,
BTCUSDT,1680768000011,0.00003598,
BTCUSDT,1680796800000,-0.00002975,
BTCUSDT,1680825600006,0.00001004,
BTCUSDT,1680854400005,-0.00001473,
BTCUSDT,1680883200000,0.00001055,
BTCUSDT,1680912000000,0.00000268,
BTCUSDT,1680940800014,0.00000466,
BTCUSDT,1680969600018,0.00003192,
BTCUSDT,1680998400013,0.00000950,
BTCUSDT,1681027200024,-0.00000904,
BTCUSDT,1681056000010,-0.00000853,
BTCUSDT,1681084800000,0.00010000,
BTCUSDT,1681113600010,0.00010000,
